start_time,end_time,words
0,5,"Oh God , Oh God , Oh God ! Ahhhh ! Ah - hah !"
5,10,"Okay , okay , okay , I do n't like this . I do n't like this ."
10,15,This is such a mistake . Today we 're gon
15,20,na learn about corset history . We 're gon na get fitted with our own corsets and we 're gon na spend the weekend in those corsets
20,25,Is it gon na be fun ? of /corset/ is
30,35,What are
35,40,corsets ? You go Is it history ? When I think of corsets I think of the
40,45,Victorian era French ladies and really tall wigs . Is it fashion ? I think of burlesque Moulin
45,50,"Rouge Is it body image ? I think of pinups walls , Lingerie I just want to be a fancy"
50,55,"French lady today No , I would really rather not be"
55,60,doing this video . Zach is in New York . He 's visiting his family . He 's not waist training He does n't
60,65,"have much of a waist to train . Eugene I think is going to ... Like this style , but it 's not gon"
65,70,"na do much for him . Ned the same . He 's got a little dough on top , but he 's strong I"
70,75,provide no resistance . I 'm a pillow man Not like the play . Very
75,80,different . We 're gon na have a corset expert show us the ropes Literally ...
80,85,"because they 're ... Ropes . Pretty good , right ? Yeah . I 'm not"
85,90,Keith guys . I do n't come up with this as fast as he does . My name is Katie and I own the lingerie
90,95,"company "" What Katie Did . "" Corsets have always been ... cyclical in fashion about"
95,100,every 25 years . I mean there were big in the 50s and over the last 10 years They 've gotten
100,105,really big which I think is due to the internet . So people wear corsets even today I do n't
105,110,know how they exist now really other than nightclub dancers . You really do n't know who 's gon na walk through the door
110,115,We cover vintage people we cover fetish people We do a lot of film and studio
115,120,work celebrities drag queens . It really covers everyone So now we 're gon na fit the
120,125,guys individually and find out which style is perfect for them I know this is not a
125,130,"competition , but I think I 'm gon na win this one because I 'm the most malleable . So I hear"
130,135,"you 're wanting to get fitted for a corset ? Yes , I am the squishiest one I have to say it is more"
135,140,"difficult for guys because get the best result you need- you need squish Yeah , you need body fat and"
140,145,then you squish in this is all gon na go away It 's gon na be gone if I tuck it into
145,150,my pants ...
150,155,I m gon na look like this ! I m going to look hot as f*ck ! I want the sexiest corset you have . First what we are
155,160,"gon na do is look at your measurements Okay , so we have a 33 inch natural waist When people first get into corsets"
160,165,they think it 's all about the waist . But you also have to take into account your ribcage and your hip You
165,170,have a pretty straight body . I 'm like a tree . I 'm officially a dad now . So I
170,175,"feel like I 've put on a couple dad pounds . Since you want to be sexy , we 're gon na put you"
175,180,under Morticia This is a corset that you all make and all the corsets are named after
180,185,horror and goth actresses and characters . That 's awesome We 're actually
185,190,going to put you in a 22 - inch corset A corset can cover several types of garment But for
190,195,"today we 're talking about the traditional steel boned corsets , which are really designed to cinch your waist"
195,200,I 'm already regretting this I already feel like I 'm corseted and you have n't even pulled
200,205,the laces I have n't even done anything yet . Do me a favor and turn to the mirror . Stand shoulder width
205,210,"apart for me . Oh , I 'm sweating right now . And whatever you do . Do not grab that bar above you . Woah , what !"
210,215,Ohhhh Oh - oh
215,220,"Woah , look at me ! So even"
220,225,"though I got some Oh god . Oh , god"
225,230,Oh
230,235,should this feel vaguely sexual it feels great I feel nothing
235,240,"Ohh - oh Okay , okay , okay Oh my god I"
240,245,changed my mind . I feel something I felt food just moved inside of me
245,250,"Okay , we 're good , we 're good , we 're"
250,255,"good No , No , I ca n't I ca n't go farther I never thought- I ca n't"
255,260,breathe Its making me cry a little bit . Am I crying ? Am
260,265,I crying or sweating ? Every time I laugh it just hurts me more .
265,270,I 'll just keep my dad - bod if it 's alright with you You 've
270,275,got a nice waist going I feel Beautiful as soon as you put it on your confidence raises with
275,280,everything . Yeah ! I feel like a different person maybe because I 'm getting a little lightheaded and
280,285,my balance is off What are we at ? measure measure measure . you 've dropped about two and a half inches ? I wish that I
285,290,"was you know 14 inches Oh , there 's so many myths about corsets when people used to write"
290,295,about corsets in Victorian times It was always about the teeny - tiny waist But in
295,300,reality most women wore corsets for support not for actually getting the tiny waist
300,305,"I could see like if it was n't so tight how this actually would feel good for your back . Oh , yeah"
305,310,"moving is totally affected Ex - cuse me , I need to get this off the ground Wow !"
310,315,I 'm pretty elegant That 's now pushed you down
315,320,"to 30 So , you went down an inch and a half . Oh Thank you , thank you . is this"
320,325,how its supposed to fit ? It is this is so easy for Keith Maybe he
325,330,"'s a stronger man ? oh yeah , maybe , okay maybe he s a stronger man , okay ? What are you trying"
330,335,"to say , bruh ! ? I 've never felt faint in a corset and you really just have to use common"
335,340,sense if it begins to pinch if you do Feel woozy then you just loosen it . In the Victorian times
340,345,fainting thing that is for all the drama
345,350,Yes I 'm feeling faint please
350,355,could you get me some water . I did not know what pain was until I came into this shop
355,360,You 're actually pretty good for a 22 inch corset Wow Do you
360,365,know how many women would love to fit in this corset Do I look corseted ?
365,370,Wow
370,375,"Damn ! Look at that you 're smaller than I am . I was n't a very long torso , does that help ? Long torsos"
375,380,are a little easier . 27 inches ? you ca n't say whether it 's dangerous or not
380,385,because you do n't know unless you- you do it and it 's so difficult now because no doctor
385,390,has really done any research into corsets instead we 're looking at the
390,395,reports from 150 years ago and medicines moved on a lot and we know a lot more about the human body It is weird
395,400,how quickly I got used to it Hello there and welcome
400,405,"to your imagination , I 'm your hotness . I honestly think some guys like fantastic in"
405,410,corsets I feel like I should be wearing heels . You have n't tried to sitting yet .
410,415,fuck Sitting is different . It 's not as comfortable as standing as you notice as you sit
415,420,"down Your posture is perfectly straight . Your shoulders need to be more relaxed . Yeah , I ca n't"
420,425,breathe Easy ! easy ! easy ! easy ! easy !
425,430,easy ! ! Like a lady . Thank you all so much for letting us try on your high
430,435,"quality corsets , we are gon na spend the weekend in these fashion corsets we bought online . one"
435,440,"of the things we say is you never put on a corset and wear it all day , first time . because your body"
440,445,needs to get used to it . Do we look like the Schuyler sisters ? But we 're the Try - ler
445,450,the Try - ler Brothers let 's go Angelica
450,455,Eliza and Peggy I wonder how good they 're gon na do
465,470,So we rolled into the bar looking
470,475,fierce . how do you guys think we look ? Hey . Heyyyy . That s what
475,480,"we mean , yup ! Suckin ' it in Thank you ! Thank you so"
480,485,much How was your weekend guys ? started great and then it was
485,490,less great I do n't really like vlogging about myself pooping but I
490,495,will say that pooping was a crazy experience wiping gets
495,500,harder . I bet it does It was affected . I have to do some shoots this weekend . We
500,505,'re gon na drive around it 's gon na be great I got ta get this equipment in my car . What
505,510,'s the hardest thing to do in a corset ? up - and - down movements are probably the hardest
510,515,"Yeah , It is definitely harder to lean over and pick stuff up I realize immediately that doing hard"
515,520,work makes you want to take in more oxygen ca n't take in any more right now
520,525,You get winded so fast . This is n't even like near the tightness of yesterday . To
525,530,start driving I have noticed that my posture is incredible I have terrible posture .
530,535,This is exciting for me . Let 's go have some confusing conversations to explain this to my friends .
535,540,"What am I wearing ? A Corset ,"
540,545,"yes ! This looks ridiculous , I think I 'm gon na put it under my"
545,550,clothes make sure you subscribe so you see cool stuff like this I 've hidden it under here and I think especially with a button - down
550,555,"Ca n't really tell I 'm wearing a corset , right ? No , you ca n't I tend to my corsets underneath but then a lot of"
555,560,people do wear them over a dress or a pencil skirt Really ? It 's down to personal choice . I just look
560,565,trim yeah you look great It 's gon na be great ! I 'm so
565,570,"tired . I 'm so tired from this corset and this work . Oh , that 's a fun"
570,575,angle ! Hey . I 'm so hot in this corset . My stomach is just sweating like
575,580,"crazy in here . Oh , it 's just agony I really really want to take it off just to take a"
580,585,break also I had two pieces of chicken and I do feel full and normally I could eat a half a
585,590,"chicken or more I 'm driving home Becky brought me fried chicken for dinner , but she"
590,595,does n't even know about the corset yet . Did I tell you that ? I 'm wearing a corset this weekend .
595,600,Are you wearing it now ? Ew !
600,605,"Ew , I did n't like the way that felt ! I thought you were n't going to have it on ! Ew , I did n't like the way that felt ! I thought you were n't going to have it on !"
605,610,It 's like I 'm getting married your spanx for the wedding which is
610,615,like a modern - day corset It 's hurting me when I sit down . just because you 're
615,620,squishy does n't mean you can be squished all the time It 's going to be great ! It
620,625,makes me have weird lumpy boobs . this thing that girls complain about all the time
625,630,It is hiding something I 'm insecure about but then elevating something else I
630,635,'m insecure about today I Hate driving wearing this corset . I
635,640,do n't know Maybe it 's because you truly do need to pace out training your body to wear
640,645,"this thing , but god , It 's awful take it slowly do n't believe anyone who says it is a"
645,650,"quick fix . It is a lifestyle choice I 've been wearing a corset this whole time . Oh ,"
650,655,wow . I noticed your shirt fit a little bit better But I figured you were dieting
655,660,Mm - hmm . I 'm lie - ting . We have to help our friend Hannah move a bed today How are you
660,665,liking it ? I thought I would love it And I like it less and less . The lady said that it was hard to burp because your
665,670,"stomach is compressed Drinking soda , Honestly , is pretty hard and I had some"
670,675,coca - cola and I 'm wondering if I 'll burp as soon as this is off me . Look at how lacy that is !
675,680,Woah !
680,685,There it was ! wow ! I like really wear it all the time
685,690,and it kinda started driving me crazy . I think I 've had it upside down There 's straps
690,695,that to show you . But I thought the straps connected to the thong the straps are for a hanging on there
695,700,"No wonder is giving you boobs when I was wearing around the house . I 'm like , what 's the point ? It 's not very comfy ."
700,705,"It 's not very functional Mostly , this is the best I 'm feeling so far"
705,710,I 'm headed home in my corset gon na see what Ariel thinks . What
710,715,do you think of my corset ?
715,720,The only way that this is comfortable for me is if I think of it like a costume It 's not really
720,725,sinking in that people do this today It 's going to be a long weekend .
725,730,Thank you I used to wear corsets all the time for ballet practice Why
730,735,"is it okay , you 're good , it 's me What 's the hardest"
735,740,thing ? the sucking it in and and then having to maintain that and dance- you
740,745,'re peeing right on the bone or move at all . I can barely just walk . I hear
745,750,the baby crying
750,755,He does n't like the corset . Of course Tummy time with baby burping the baby
755,760,I do n't
760,765,feel like a beautiful french woman Does this count as the
765,770,baby rejecting the corset ? Zach 's at a Music Festival . He was like I 'll be
770,775,"unavailable . I 'm like , I have a baby ! You think I 'm available ! If you get fed up with it , you just"
775,780,loosen it it does n't have to be certain size I have a secret under my t - shirt We did it a little
780,785,bit looser today . It looks like I 'm wearing a barrel you guys give discounts to people with
785,790,corsets . No corset discount ? I 'm sweating so bad . Just wearing a vice
790,795,grip on my stomach When I had back surgery ... so I used it for
795,800,support . now that I 've got this baby bjorn on the corset was built for the baby
800,805,There 's no way I 'm playing soccer in this Poking my groin no explosiveness .
805,810,Everything 's just sucked in too much See I 'm like trying to end but my entire chunk
810,815,"goes down . You look like a real idiot when you run in Oh my god , Ned , Ned , Ned ,"
815,820,"Ned , Ned , Ned ! Ah ! The power of the corset ! Ned ,"
820,825,"that 's our table . I do n't care , I 've been wearing this for two days But now I 'm"
825,830,"here , when I 'm out , wearing it confidently It 's a very bold fashion"
830,835,statement . That 's true it 's easier do it as a group or being surrounded by hundreds of thousands of gay people helps
835,840,"Yeah , I bet it does It 's the second day for"
840,845,corset wearing and it happens to also be L.A. pride this weekend Do you think you could wear it all
845,850,"day ? Katie ? You brought me a skirt , right ? I think if I devised an outfit that looks"
850,855,fantastic with it . It might inspire me more to keep it on longer I think this long pencil
855,860,"skirt will look dope as fuck Shoes first , then"
860,865,"corset Shoes first . First Marlene Dietrich . Yeah , that s what it is , There she is ."
865,870,I ca n't tell you why I wear a corset other than I like the shape I ca n't tell you why I wear a corset other than I like the
870,875,shape
875,880,All dressed up in my corset . We 'll see how long I can last Happy
880,885,pride . Let 's get to it
885,890,I 've been getting compliments . I feel good . You
890,895,"just kind of fight through it Well , it 's been over"
895,900,five hours and I 'm starting to feel a little bit of tension
900,905,I ca n't take it off because it 's part of the
905,910,"outfit ! It is hot , so I do want a lot of beer It is really hard drinking beer in a corset . I think if you"
910,915,"drank that much beer , you probably just want the corset off Get a little drunk a little quicker . What"
915,920,do we learn today ? Corsets hurt . Corsets do hurt Alcohol is poison
920,925,"Yeah , yeah ,"
925,930,so Did great Thanks . Take it
930,935,"off . Take it off . Take it off Okay , you ready for the big takeoff ? I think this weekend gave"
935,940,me a love - hate relationship with the corset Oh wow
940,945,Look at my corset lines A lot of it interfered with my daily life rather
945,950,than accentuated my sexuality . I do get the idea You should slowly build when you should
950,955,wear it cuz it 's not an all time thing . Yeah I knew these were painful . I
955,960,did n't know how painful they were . Oh god my back So the fact that they shift your
960,965,internal organs is horrifying . What are we saying here ? Cuz like what looking skinny is looking
965,970,"good , which is kind of fucked up ."
970,975,"There 's a culture and as a fashion , I think it 's really"
975,980,cool you look at and feel good doing something Go ahead and fucking do it .
980,985,There 's always my favorite
985,990,part
990,995,"Oh , Man I"
995,1000,got ta sit down all of my body returned all at once that was like a
1000,1005,prolonged back orgasm Wow
1005,1010,Ow
1010,1015,The fuck is this ? Water just drink
1015,1020,it !
1020,1025,Angelica ! Eliza ! and Peggy ! of
1025,1030,corset it is
