start_time,end_time,words
0,20,this guy bit me oh he 's picking a fight on my bike now all right well you 're in for a ride my guy look this Endless Sea of bikes it 's a.m. Baron has decided to wake up I do n't
20,40,know how many times so Mom took most of it last night so I 'm going to get her breakfast to surprise her that 's a small thank you
40,60,we 're back in yamate it 's so pretty here although the weather kind of sucks but that makes it nice because otherwise it 's like 35 degrees and humid you 've seen yamata many times in our Vlogs we just love it here it 's so pretty my just said
60,80,she 's cold for the first time in months there we go so we found this area through this movie it 's Studio gibli but it 's not made by Miaki it 's made by his son it 's really
80,100,good check it out so there 's rain today usually mugie likes to lay in the sun to sunbath but she
100,120,found a sunspot anyway what you got there bi thank you there you go hello we 're doing a
120,140,date trip to in the mountains in carawa and we 're going on this road which I was never able to go because I do n't have winter tires but now it 's summer so we can go yay this temperature nice it 's just been 35 humidity every damn
140,160,day for like feels like four months so this is a good call a lot of people here we 're going to see a waterfall that we 've been we come we 've been to K many times but the waterfall has always been inaccessible so yeah I 'm excited to see it where 's water
160,180,that way yes yeah where 's the waterfall yes it 's that way yes so he goes all the
180,200,way
200,220,we just arrived at the hotel we 're staying here for free really really pretty so far I ca n't tell you how good it feels to see some Greenery and nice temperature
220,240,like this is such a good Escape I love it P is Thoroughly inspecting everything what do you think so far be good quality where 's the hotel be yes it is such a pretty
240,260,Garden area B what are you yes we 're about to have dinner it 's so lovely and nice I 'm loving it here so
260,280,dad and be had a good sleep
280,300,looked like Mama had to do most of it feels so good to be outside and not cook I love it but we 're going back today we might do something on the way out
300,320,so pretty we 're in in Lake Garden we were n't allowed to film for YouTube so I ca n't show it but if you encour Z I definitely recommend it like really magical Lake Area it feels like we 're in a movie set Marc
320,340,said and I love the architecture okay we found a loophole we 're sing at the cafe at the next to it such a pretty Street I love it I
340,360,ca n't believe these houses look abandoned they 're next to this gorgeous Pond should we Snoop inside it looks like an old flower shop or something yes it is so pretty a little creepy doll
360,380,such a pretty stop here all right that 's uh every a wrap for karawa really really enjoyed our stay felt like a nice break from the Heat and uh it 's just so peaceful to be in nature and I think uh all
380,400,the locals were so friendly too we 'll have to come back we
400,420,'re at the yeah so exciting we have doll H meatballs you want mine okay I have a spoon you want to just
420,440,bite it up M was a good y y so
440,460,exciting 3 2 1 again his first time in a s p
500,520,I love him but they going to carry him throughout town and it 's the W of evil
