start_time,stop_time,avg_intensity
0,20,30.9
20,40,11.6375
40,60,26.02857142857143
60,80,17.925
80,100,25.95
100,120,28.05
120,140,16.2125
140,160,20.67142857142857
160,180,16.0375
180,200,11.9625
200,220,12.3875
220,240,17.5625
240,260,13.171428571428573
260,280,22.75
280,300,17.9125
300,320,12.6875
320,340,14.9625
340,360,14.114285714285714
360,380,28.2625
380,400,60.35
400,420,59.075
420,440,23.224999999999998
440,460,14.55
460,480,13.8375
480,500,12.2875
500,520,11.285714285714286
520,540,19.25
540,560,29.6125
560,580,24.825
580,600,24.2125
600,620,36.94285714285714
620,640,22.162499999999998
640,660,10.8625
660,680,10.0
680,700,10.0
700,720,10.0
720,740,10.0
740,760,10.0
760,780,7.75
