start_time,stop_time,avg_intensity
0,5,12.4
5,10,35.25
10,15,18.7
15,20,15.7
20,25,12.8
25,30,19.1
30,35,18.6
35,40,15.1
40,45,13.9
45,50,11.95
50,55,12.9
55,60,14.6
60,65,20.6
65,70,22.4
70,75,17.75
75,80,22.1
80,85,32.8
85,90,68.6
90,95,76.0
95,100,77.25
100,105,59.4
105,110,37.35
110,115,17.9
115,120,8.8
120,125,14.4
125,130,13.9
130,135,14.55
135,140,15.8
140,145,16.0
145,150,14.3
150,155,14.8
155,160,16.200000000000003
160,165,18.3
165,170,20.950000000000003
170,175,21.0
175,180,19.7
180,185,13.8
185,190,11.8
190,195,9.0
195,200,11.0
200,205,13.9
205,210,20.7
210,215,26.1
215,220,30.15
220,225,37.7
225,230,46.6
230,235,66.7
235,240,77.8
240,245,82.3
245,250,74.6
250,255,55.3
255,260,32.0
260,265,20.4
265,270,21.0
270,275,16.6
275,280,11.75
280,285,10.0
285,290,8.7
290,295,9.6
295,300,10.0
300,305,10.25
305,310,12.1
310,315,11.35
315,320,19.9
320,325,31.3
325,330,56.7
330,335,68.8
335,340,85.45
340,345,80.4
345,350,70.8
350,355,33.1
355,360,20.7
360,365,12.100000000000001
365,370,18.8
370,375,28.15
375,380,36.0
380,385,37.6
385,390,28.2
390,395,26.8
395,400,27.950000000000003
400,405,28.8
405,410,27.0
410,415,20.2
415,420,17.8
420,425,16.85
425,430,16.9
430,435,14.25
435,440,11.5
440,445,10.1
445,450,10.3
450,455,10.0
455,460,9.85
460,465,10.0
465,470,10.0
470,475,10.0
475,480,10.0
480,485,10.0
485,490,10.0
490,495,10.0
495,500,8.8
500,505,10.6
505,510,14.6
510,515,15.8
515,520,15.75
520,525,16.3
525,530,18.1
530,535,21.8
535,540,25.1
540,545,32.099999999999994
545,550,32.8
550,555,29.8
555,560,14.6
560,565,10.0
565,570,7.7
570,575,10.0
575,580,9.8
580,585,10.0
585,590,10.4
590,595,9.6
595,600,12.0
600,605,17.450000000000003
605,610,21.8
610,615,22.9
615,620,19.3
620,625,17.6
625,630,14.05
630,635,13.0
635,640,16.6
640,645,20.7
645,650,21.8
650,655,19.1
655,660,18.3
660,665,17.4
665,670,16.8
670,675,16.3
675,680,15.8
680,685,15.9
685,690,13.350000000000001
690,695,16.9
695,700,22.9
700,705,37.900000000000006
705,710,62.8
710,715,90.2
715,720,100.0
720,725,102.85
725,730,95.2
730,735,94.4
735,740,101.3
740,745,96.2
745,750,81.55
750,755,69.7
755,760,67.3
760,765,82.4
765,770,85.25
770,775,87.4
775,780,79.3
780,785,61.5
785,790,43.8
790,795,35.9
795,800,40.1
800,805,39.4
805,810,39.25
810,815,40.1
815,820,40.3
820,825,40.6
825,830,40.4
830,835,37.900000000000006
835,840,39.1
840,845,47.400000000000006
845,850,57.9
850,855,63.6
855,860,67.3
860,865,67.5
865,870,64.35
870,875,59.0
875,880,57.0
880,885,60.4
885,890,57.4
890,895,50.05
895,900,43.9
900,905,45.75
905,910,48.5
910,915,47.6
915,920,43.7
920,925,39.4
925,930,33.25
930,935,27.3
935,940,23.3
940,945,16.7
945,950,19.4
950,955,29.45
955,960,40.8
960,965,44.7
965,970,41.2
970,975,34.7
975,980,21.3
980,985,19.1
985,990,21.450000000000003
990,995,27.8
995,1000,29.6
1000,1005,29.7
1005,1010,27.8
1010,1015,23.4
1015,1020,18.3
1020,1025,15.7
1025,1030,10.5
1030,1035,15.1
1035,1040,30.1
1040,1045,41.0
1045,1050,31.9
1050,1055,16.7
1055,1060,10.9
1060,1065,12.4
1065,1070,12.0
1070,1075,11.75
1075,1080,14.9
1080,1085,18.1
1085,1090,24.6
1090,1095,27.9
1095,1100,28.450000000000003
1100,1105,31.7
1105,1110,43.8
1110,1115,58.1
1115,1120,66.4
1120,1125,79.2
1125,1130,73.0
1130,1135,51.4
1135,1140,27.1
1140,1145,18.1
1145,1150,28.6
1150,1155,28.3
1155,1160,28.8
1160,1165,25.8
1165,1170,17.65
1170,1175,10.0
1175,1180,6.8
1180,1185,10.0
1185,1190,10.0
1190,1195,10.0
1195,1200,10.0
1200,1205,6.8
1205,1210,8.0
