start_time,end_time,words
60,80,today 's sponsor tuxmat this is a luxurious and robust car mat with a Precision Fit for whichever vehicle you happen to own now the unit I have here is for a model 3 so Wily Doo actually gets the floor mat upgrade and check out this unboxing
80,100,experience the Box turns into a car how fitting so this will be Precision cut for your vehicle this is the back of a Tesla Model 3 three you can see you 've got the tux matap branding over here here we go now also inside the package we have a QR code which we can scan for an installation guide this is going to be
100,120,the driver 's side but importantly here we 've got reinforcement where your heels are going to sit and this is a rubberized portion very durable same kind of texture elsewhere and you can see just how high up in order to protect and sit underneath your pedals now on this one we 've also got
120,140,some velcro pieces to help ensure that it stays in place and we 've got the perfect match for the passenger side so tuxmat gives you a durable and versatile all - weather floor mat without necessarily looking like some of those other all weather floor mats this one does a better job of convincing you that you 're
140,160,actually looking at something that 's more like carpeting than something that 's rubberized so you do n't have to sacrifice the look while getting the durability of in all weather matap thanks again to tuxmat for sponsoring this episode and if you guys are interested and want to check if they make tuxmat for your vehicle click the link in the description and go
160,180,check it out it is the day where luxury and I mean like big time luxury meets the electric car this is
180,200,the first eqs SUV mybach and this happens to be the night Edition which is even more rare even more expensive in USD over 200k in Canadian almost 300 K but not only are you getting not even arguably
200,220,definitely the most luxurious electric vehicle but you 're also getting these fine little touches that come with this night Edition now I 've looked at a variety of mybox well I 've looked at the gas powered mybox but never the electric version and I 've looked at the eqs but not the myok version
220,240,of that and when you think about it these two worlds colliding kind of makes sense because the electric vehicle is already so quiet to begin with and the Maybach brand is all about refinement and smoothness and comfort and quietness with the
240,260,thick doors and the Dual pain privacy glass now you 've got a match made in heaven do n't
260,280,you this thing has so much to talk about and look at and unlike previous videos where I have a really short period of time to tell you all about it this one one I drove it for a week let 's talk about the exterior and then we 'll move into the inside which is really the important place
280,300,when it comes to luxury like this first these wheels all the tiny little Maybach emblems making up this grid and this eqs series you know some people have said The Styling is a little bit mundane it 's all about drag coefficient
300,320,efficiency electricity whether it 's the eqs sedan or the eqs SUV these things get some serious range this one is no different 450 460 km on a full charge and that 's with a vehicle that 's extremely heavy because you got all these luxury features in there no expense spared you 've got these
320,340,seats with motors and massagers and recline this wheel is doing Dual Purpose as Maybach design but also for added range by stopping some of that air from getting trapped on the inside of the wheel we 've also got a fair amount of rubber here and that 's going to
340,360,Aid in your comfort level and then of course we 've also got mybach labeled there and they have labeled mybach all over the place except for one location surprisingly which is the emblem where they maintain the Mercedes emblem okay now the front has some interesting tidbits here obviously this thing has your
360,380,your smart features your assisted cruise control we have a few different tones going on so you can see many elements blacked out for the night Edition but the two - tone package which always lets you know you 're dealing with the ultimate in luxury from Mercedes however it 's going to cost you in
380,400,Canadian funds this two - tone upgrade is like it 's over 20 grand but it is beautiful and there are elements that are done by hand including this pinstripe here it just feels right on a something else that 's interesting since you have to have front - facing cameras for parking these are extremely useful and in this case in order so that
400,420,they would n't disrupt this bar coming down the front here and the symmetry of this Grill they decided to put the front - facing camera actually slightly off center that decision I can see some people questioning they would say well I want the camera to be dead center they chose a design element to be dead center
420,440,instead I think this is fine this section here carries through a very similar design to the wheels so you 've got this variety of mybach logos some flipped upright and some flipped upside down and then they 've integrated some of your front sensors we 've even got mybok logos
440,460,inside of the headlights like check that out right there there you see the way it gently comes on and that 's another thing this vehicle greets you this vehicle is happy to see you when you arrive you get this little musical chime obviously you 've got the puddle light projectors from the doors more
460,480,mybach emblems of course projected onto mybach emblems of course projected onto the ground you can tweak all of this atmospheric stuff on the outside inside of the car but by default it 's just like this it 's singing you a little song it 's letting you know that it 's glad that you 've spent all this money it 's a reminder that you 're not
480,500,stepping into a typical vehicle but instead you 're stepping into a myok and an electric Mercedes this is a really interesting location at first you might be thinking that is a very narrow charge port well it 's not a charge port at all in fact this might be the world
500,520,'s most convenient refill station for your washer fluid and by the way I was trying to pop it open when the car was locked and it was n't allowing me to do so so nobody can mess with your washer fluid pour something else in there I mean I did n't even think about that until I just tried to open it while the car was locked now one of the reasons
520,540,for that is because underneath This Hood there is no frunk this is a frontless EV and you might be like wait a sec there should be plenty of room under there according to Mercedes there 's all kinds of important components that are housed under there and therefore you get no frunk and you 'll be refilling your washer fluid on the side of the vehicle over here these doors
540,560,are motorized self - closing when you get into the driver 's seat if you put your foot on the brake pedal the door will close on its own you can also program the unlock button if you press and hold you can have it open in this case the passenger door like magic look at this go ahead step right up no problem and to
560,580,close the door a little touch on the outside and more magic another mybok logo down here I think this is kind of funny this little step because the car is not that high to begin with another Maybach emblem here this is maybe my favorite one of the bunch I do n't know why that is I just feel like that is the perfect spot for an emblem I just like this emblem
580,600,also on this side we have our charge port and it 's underneath this cap here this looks pretty simple of course we have our flip down for faster charging I can notice some gaskets there as well to keep water from getting in around back I mean it 's simple looking kind of from every angle but what they 've added is detail one of
600,620,those things is the way that you open the trunk so a lot of SUVs you have some sort of button down at the bottom where it lifts up and you kind of search for it and it gets dirty down there this one you 're not going to miss because it 's this giant Mercedes emblem in the center and it does dual function because it also flips up for your rear - facing camera parking
620,640,camera just push like that and it opens up the trunk and of course the whole time you 're getting that nice little Ambience of the tail light there buzzing back and forth as you do these activities the other thing you notice when you open this up is this detail here you have really what is an upside down mybach
640,660,emblem but then it 's right side up when you open up the trunk this is all leather wrapped leather stitched sections pretty much everywhere we have a charge cable in the back it 's tethered so it does n't jump around too much and we 've also got a little compartment I did n't even open this up yet but a
660,680,little compartment for some extras looks like an air compressor for the Tire in there and one thing I do like as well you have these metal protectors for bigger pieces of luggage and things this is the first for me I have n't seen the luggage cover with built - in speakers before so they figured out a way to just give it a little added depth burm if
680,700,you have n't had exposure it 's sort of that topend as far as car audio like from the factory this is typically an upgrade from other brands oh also this unit can be configured with the refrigerator for some reason this particular model that we 're looking at
700,720,does n't have that option but if you did does n't have that option but if you did have the option for the fridge it would be sitting sort of right here it is nice to know that it is removable like so you can take the fridge in and out if you need more cargo but that 's where it would go if you do n't have the fridge configured this acts as a pass through for longer items I put a few hockey
720,740,sticks through there closed oh I should also mention while we 're on the outside you have a big panoramic glass this does open and it looks like you 've also got a spot for a roof rack Mercedes let 's let 's do a project off - road mybach another burm Master speaker here
740,760,and one up top here they 're they are all over the place the sound system and the sound experience I had my 4 - year - old daughter in here and that was her number one favorite feature I said before I said you 're not going to ride in this car anymore Mercedes is taking this car back but I do want to know what your favorite thing about it was and she said listening to the
760,780,trolls soundtrack anyway over here is where you 're going to control and configure your comfort for your seat here you have seat heating you have seat cooling as far as seat configuration goes my favorite section is here this little button on the top controls seat depth this is this is my thigh okay it 's kind
780,800,of a longer it 's a longer thigh so a lot of a longer it 's a longer thigh so a lot of seats end up feeling kind of short and I 'll sit in it this is with it in its default position you can see there 's a gap from the end of the seat to where my leg actually ends so if I have this up here that 's half a thigh half half an
800,820,unsupported thigh so if I grab this guy and move this out check out what happens the seat depth and it 's from the back so my butt is actually see I can it 's a it 's extending here see the seat pan is moving out further so my butt can sink back further even though this section stays roughly the same length and then look what happens I get this
820,840,nice support the whole way that 's my favorite car seat feature that I 've uh experienced the key with this vehicle is just how quiet and peaceful it is the world melts away your stress melts away it truly has an effect on you
840,860,when you think about these refinements and you think why would you go through this painstaking process of trying to cut the sound of the road or external sound so much well obviously because you want to charge people for it eventually but also because you are trying to deliver the most
860,880,refined Driving Experience and I think they may have done it in this
880,900,okay so we 're inside now that 's what it 's all about with the mybach the inside bringing the mybok portion to the eqs means that you 're getting the most updated and highest Tech interior that
