start_time,end_time,words
0,20,"I know that the other guys do not like my photos very much , so I 'm not looking forward to this . Your Instagram does look like that of most teenage girls . Yeah , that 's all I wanna be . You know , you 're crushing it . Can i just get one photo of you without having your shirt off ? See even now ? Even now you 're doing it . He uses Instagram as if he has three followers and they"
20,40,"'re all his mom . * laughing * I do n't understand Welcome to another episode of Try Guys Game Time . Today the Try Guys are roasting each other with all the social media they 've been Posting on the internet . Why do you talk like that ? I like it do it again , yay . Posts . These are things from our Instagrams , from our Twitters Anywhere on the internet that we 've posted , we can comment on it and we can roast it . Try"
40,60,"Guys Game Time , roast your soc ' Roast your soc ' ! Roast your soc ' ! Try Guys Game Time ! We have n't nailed it once . I 'm starting out in the hot seat , and let me tell ya , this butt is hawt . What do you guys have for me ? * laughter * Keith"
60,80,"is so unabashedly bad at social media . Like , I think it 's like , kind of something something he enjoys how shitty he is . For someone who 's job * is * social media . Everyone 's always posting ' oh look at me next to this pool , ' ' oh look how hot I am , ' ' oh look at these cool clothes i 'm wearing . ' Keith , every single photo- * disturbing growl noise *"
80,100,"Every single photo ! Like , he never hands the phone to someone else to , like , just take an actual photo , It 's always just weird angle selfie . Whereas the three of us are exclusively pains in the ass making each other take photos . So- And by the three of us You mean you . Awh , girl no . So many of your photos are just you smashing"
100,120,"shit in your face . Here 's a Danish , here 's a piece of fried chicken , here 's two hotdogs ! ! This one does n't even have you in it ! It 's just a plate of your food ! Maybe that 's something you put on your story .. maybe . He is a relentless self - promoter . Half of the reason Keith has Instagram is to tell you about some fucking show that is going on . It 's always"
120,140,"the derpiest nut , like , what - wh - who What ! In what world is this photo gon na make someone wanna come see your show ? What is this ? ! This was on Instagram.com/KeithHabs ! You have over 800 , 000 followers , SIR . And they come for the content I deliver . Oh , my god . Euuugene . You think you 're so hot . Well i"
140,160,'ve pulled up some of the ugliest photos Eugene has ever taken . Like this one . What 's hot about this ? He 's standing shirtless in front of a waterfall . Uglyy ! It 's always you with your shirt off and a weird object . W - what is this ? Me with my shirt off next to a cute animal . This dog is n't even
160,180,"yours ! Oh yeah that was a photo shoot for a magazine and I , uh , found that dog in the lobby . Ew ! In front of an exploded volcano ? * nasty throwing up noise * yuck yuck yuck . There 's a hilarious sub - section of Eugene 's Instagram that 's like ' Oh I 'm ugly ' and it 's just him doing faces like * making weird noises * * imitating Eugene * Look at me I''m ugly even though you know me to be"
180,200,"very beautiful I 'm not hot , I 'm approachable ! And they 're all still really hot . And they 're still super hot . Eugene , you have an inability to let yourself not look hot in any photo . Let me show you one of the photos that 's hot that you have taken . Boom . That 's right . Got a little Keith in the waist . Got a little smile on the face :) Eugene"
200,220,"takes and steals my clothes and posts hot photos in them all the time . My socks . Top comment ? "" Cool socks . "" My shirt , my jacket . * to Eugene * They do look better on you . Yeah they do look better on Eugene . I do n't have enough photos with dumb shit . I 'd say good luck , I have a pretty good social media presence . I think I 'm killing the game . I only have one photo . It 's the photo I hate more"
220,240,"than any photo ever . It 's the one where you just finished having sex with your dog . It 's very clear . You guys just had rockin ' sex . You might have sex right again after this photo . The way he 's looking at you , the way you look , like , you have that post - coital glow . Did you roll on the fucking ? Or was it just after the fucking was done ?"
240,260,"You do have a tendency to pose , and pretend like you 're not posing . It 's a very particular skill . Uh - huh . * Imitating Zach * I 'm posing to make it look effortless , yet it 's very staged . Does it look effortless ? No . Like this . It 's like ' I 'm not posing i 'm just hanging out on top of a table , like a normal person . My legs are everywhere . I 'm"
260,280,"casually sitting against an open refrigerator in a junkyard . Yeah usually it takes about 30 frames before you 're happy . It takes a lot of photos to make this look good . I 'm Zach , you 're you . Okay . Frame it this way , let me see that , okay ? Now everyone stop what you 're doing , just one second . Okay , okay . I do n't make them stop what they 're doing Guys can we go ? Zach 's go - to cuff adjustment . Zach 's go - to down on the knee , tie the"
280,300,"shoe . Yuup . Here . I never use that one . Yeah , I 've seen it a couple times . I saw you do it last weekend at Palm Springs ! No , I know , I do it but I never post it cuz it looks dumb . The fucking ankles . It 's all about his ankles . Yeahhh . If you got 'em , flaunt 'em . Your photos bore me . They just look like LaurDIY 's shitty photos that she would n't put up . Ya know ? It looks like a real Instagrammer second choice"
300,320,"photo . Ya know ? You 're just doing it for the ' Gram , I get it . Bring on the roasting ! I definitely had the most fun doing Ned 's . If I might encapsulate Ned 's social media , in one sentence . Dad . Just . Discovers . Teen stuff . That 's giving me more credit than I think I deserve . Like , for example , there 's this great Instagram"
320,340,"photo of you . Oh my god , what the hell is going on there ? And the caption is ; ' When your friend is dating a fuckboy ' It 's like a little late . It 's referencing something that's- Slightly late . It 's funny that Eugene mentioned fuckboy , because this is the most fuckboy photo of all time . The caption is ' snows out , bows out ' . I guess you 're referring to your elbows ? Yeah . Big love for Quinta , who wrote , ' What 's"
340,360,"happening here Ned ' . I do n't know if you notice Ned 's style , I like to call it ' what Eugene was doing recently . ' * laughter * Uh , this is Ned in a pair of shorts overalls , because Eugene wears shorts overalls . This is him in front of a waterfall with a straw hat , because Eugene * can * do this . And looks amazing when he does it . Ned , even in the picture , is"
360,380,"aware it 's not working out . * all laughing * Keith tweets like no one 's watching . The most Keith tweet of all time is : ' Blah , blah , blah . Joke , joke , joke . Commentary ' . That 's what everyone 's tweeting . They 're trying to be so original with their fucking garbage joke with some commentary . All of these photos also have the worst captions . ' Eating a"
380,400,"hotdog in a Chicago suburb ' . Like , you just describe exactly what 's in the photo . ' When you 're waiting for your burrito . # burrito . ' The actual caption is , ' This is my mouth ' . You wanna know what the hashtag is? .. Mouth . * laughter * '"
400,420,"This is my mouth , # mouth ' . That 's Keith 's idea of content on his social media . Wow . I feel like all these insults needs the caveat that no matter what I do , and no matter what he does Keith still has way more followers than me . It makes no sense , he 's so bad . Follow @korndiddy I 'm giving you good content . You have more than me on Twitter . On Twitter . Yeah . That 's true . Cuz of your blah , blah"
420,440,"blah . Joke , joke joke . Commentary . There is a tweet that Mr. '' eUgEnE LeE yAnG '' sent out one time And it 's one of these tweets that he does every so often that it 's just w - ww - what ? ' Every single person believes , that one time while they were walking outside , they could talk to birds ' . This is n't even blah , blah ,"
440,460,"blah . Joke , joke , joke . Commentary . This is just blah , blah , blah . It 's true . You guys do n't try to talk to birds sometimes ? No ! Most of your tweets , and most of your successful tweets , are just about family dynamics . ' What it 's like to have a sister ' . ' My mom 's crazy ' . ' My grandma says crazy stuff ' . Like , it is the most ' slice - of - life ' content #"
460,480,"SiblingProblems ! ! ! ! ! ! Also , in my little array , you have saw several outfits that Ned has tried to accomplish . -in his Instagram I need to put my foot down and defend those of us in the world who are vision impaired because this . is not . a. fashion . accessory . all of your photos is * imitating Eugene * ' Oh look I ca n't see , I have glasses ,"
480,500,"look how hot I am "" GET THESE FUCKING THINGS OFF YOUR FACE EUGENE ! ! This is not here to make ya hot , it 's here to help me and Keith not bump into shit when we 're walking ! For all of those people out there who want to wear glasses cuz you look cool , then you better start wearing glasses everyday from the age of 5 . Then you 're allowed to do it . You have n't felt the struggle Eugene ! Ya ca n't just use it to look"
