start_time,end_time,words
0,5,I am afraid I have purchased more things from
5,10,Teemu to brush my kernels some
10,15,corny ASMR I do n't even know where to begin well my feet are cold good thing we
15,20,have some beer mug socks to keep them warm man these look
20,25,nothing like the picture get a load of these I like the
25,30,handle for added grip I 'm not going to lie they 're kind of cute I do n't even remember what this is kind of looks like
30,35,leggings oh this is something you blow up I remember what I purchased but
35,40,I do n't think you guys realize what this is but am I going to have to blow up
40,45,this entire thing
45,50,well that barely made a dent in
50,55,this this is going to take a lot of blowing I was n't expecting it to be
55,60,this big that 's what she said baby can you be favor P this St a
60,65,few moments later after 3 minutes of blowing we
65,70,'ve now accumulated this much air all that blowing has got me real
70,75,tired for some Italian red meat flavored lays I still ca n't
75,80,believe teimo sells food and it 's all been quite delicious unfortunately
80,85,including this Italian red meat flavored Lae does n't really tastes like meat it just
85,90,tastes like a very good chip it 's Smoky and I 'm hungry these are actually delicious I work
90,95,they be putting in these they have way less ingredients than the American chips too
95,100,W I have no idea what 's in here oh wait
100,105,what is this it 's corn a corn shaped
105,110,tissue box ew why does that smell so bad it 's like you
110,115,walk into a room when there 's like fresh paint that 's what this smells like it 's like as soon as they
115,120,painted it and the second it dried they packaged it and sent it to me with the paint smell oh it 's
120,125,the spray paint on the sides that 's what it smells like spray paint this thing reeks I know this
125,130,thing is covered in chemicals I do n't know what kind of tissue box like fits in here
130,135,but to wipe your tears a tissue box of your corniest dreams it honestly
135,140,looks bad this part looks nice but the side they just spray paint on the side I
140,145,'m not impressed but wait this is part of my cosplay you guys have to bear with
145,150,me because I got some other corn accessories including a corn
150,155,shirt bro this is like my favorite band I love corn I 'm such a
155,160,big fan but wait also to complete the look is a
160,165,hand knitted corn mask this thing is huge this thing is probably the best
165,170,quality thing I 've ever bought from Teemu let
170,175,me put the hair away ew it 's
175,180,smells so bad I do n't want to have something from Teo on my
180,185,head I think there 's more this may or may not be another corn
185,190,accessory oh wait what is this oh it 's a
190,195,toothbrush like one of those like back brushes and then they just
195,200,advertise it as a giant toothbrush like that 's so stupid I can buy this at the dollar store
200,205,so brush my kernels some
205,210,corny ASMR oh while I was doing this corn
210,215,show this has been inflated I feel like this is the episode of
215,220,I Carly this sucks I was n't even close it was like
220,225,Drake throwing the shoe at the
225,230,Drone what can I do with this I wish I had somebody to hit I
230,235,will take out all my anger and
235,240,frustration on the countertop okay this is not as fun as I thought it
240,245,would be I do n't want to be a corn on the cob anymore this is
245,250,definitely a very high quality mask 10 out of 10 okay do you
250,255,guys know what this is because I 've reacted to this before and then I
255,260,actually bought one this looks like some kind of torture device yes where
260,265,are her arms unbox a mannequin this comes with a lot of moving
265,270,Parts free it 's not what it looks like y' all are going to make me
270,275,assemble this I got that dual
275,280,wiel the Kimbo okay it 's not what it looks like I promise
280,285,all I know is that your butt cheek goes here and then we have to figure out the rest
285,290,if you still do n't know what this is It 's like a portable sitting device
290,295,where you could sit
295,300,anywhere very cool I know basically but cheek goes here and then you sit
300,305,I may need directions for this you clip these two pieces together if you got big cheeks you
