start_time,end_time,words
15,20,I
20,25,'m angry . And I ’m angry because I
25,30,wish I knew this when I was younger . So I ’m a neuroscientist and
30,35,"a lecturer . And as a neuroscientist , I study the brain and the nerves that span out into the body ."
35,40,"And as a lecturer , I teach the next generation of healthcare professionals . And"
40,45,"look , I see some students struggle with their learning , especially"
45,50,"the older ones , but it ’s not their fault . You know , we do n't get taught how to learn ."
50,55,We just kind of expect it to happen . And I think the worst curse of all
55,60,really is it gets harder to learn as we age . But what if I told you
60,65,that there are things that we can do to learn faster and more
65,70,effectively ? I ’m going to take you through the neuroscience behind six critical
70,75,"ingredients that can help you learn faster : attention , alertness ,"
75,80,"sleep , repetition , breaks , and mistakes ."
80,85,"Now , first things first . How do we actually learn ? We need"
85,90,neuroplasticity to happen . So neuroplasticity is the scientific term that essentially means our brain
90,95,’s ability to physically change in response to experience . So when we
95,100,"’re learning something , whether it ’s learning information or learning a skill ,"
100,105,tiny little connections called synapses form between neighboring neurons in the
105,110,"brain . And the more we do that thing , whether it ’s information or a skill , the more"
110,115,robust those connections become and the better we get at doing whatever it is .
115,120,"Now , what you ’re looking at here are two neurons that I filmed in a petri dish"
120,125,"connecting . Actually , this was a petri dish that I was about to throw away , but I saw they"
125,130,"were about to connect , so I quickly took this video . Now , these incredible handlike"
130,135,"structures here are called “ growth cones , ” and every neuron has one . They actively sense"
135,140,"the environment around , and they help each and every one of the 86 billion"
140,145,"neurons in your brain find the correct place to connect to . So , for example , from here to here ,"
145,150,or here to here . And this is n’t learning . This does n’t represent learning . What
150,155,it represents is how our brain wires itself during development .
155,160,"Now , when things go wrong with that wiring process or when it does n't happen in the usual way ,"
160,165,"you can end up with things like issues with learning and memory . Now , kids"
165,170,"are a little bit like sponges , right ? They just seem to need to be exposed to"
170,175,"stuff , and they seem to remember it . Languages , skills , sports , whatever it is , the"
175,180,"learning just happens really quickly . Now , have you ever met someone who ’s incredibly"
180,185,"talented , and you just thought , “ Okay , they must have some magic thing about them that the rest"
185,190,"of us do n’t have . ” Well , what if I told you that that 's probably not true ?"
190,195,"It mostly comes down to practice , perseverance , and when in development , they"
195,200,"started learning that skill . So the earlier , the better ."
200,205,"And people like Serena Williams and Beethoven , they were n't born with their"
205,210,"skills . They practiced , and they all actually started by age five ."
210,215,"So really , our ability to learn goes downhill after age five ,"
215,220,"but it certainly gets harder through our childhood , through our"
