start_time,end_time,words
0,5,Skid Row a hellscape in downtown Los Angeles with deadly police shooting in La
5,10,"Skid Row where more than 5,000 homeless people crowd the streets tents line the sidewalks"
10,15,addiction and mental illness run wild and crime is at an all - time high in
15,20,Skid Row survival is the only goal I 've been coming to La my entire life I 've never
20,25,seen streets that look like this today I want to document the shocking reality in Skid
25,30,Row but also shine a light on these people 's dignity because homelessness is not
30,35,exactly what you think it
35,40,is Skid Row is a 50 block area in downtown Los Angeles holding one of the
40,45,"largest populations of homeless people in the United States with over 5,000 residents living in"
45,50,encampments many of them are addicted to drugs but the lack of Mental Health Services leaves many without
50,55,the support they need putting them in a cycle of adversity that is hard to break I heard about one
55,60,organization that provides food Medical Care and shelter to vulnerable people in skid row it 's called
60,65,called Midnight Mission and I 'm about to meet up with Dante and Heidi two volunteers who were drawn to work
65,70,here because they both know firsthand what it is like to be without a home really what our goal is to go
70,75,out of business right if we can just get everybody housed and where they need to be we could shut the
75,80,doors that would be the best thing together Dante and Heidi are going to show me around the most
80,85,dangerous streets in America so most people when they hear the word skid R they immediately
85,90,think like danger what 's your response to that well everywhere 's dangerous sure I agree with that so of
90,95,course it 's dangerous yeah but uh not as dangerous as it 's as it 's put out to be the
95,100,violence is rising because we 're getting so many other people from different places and they 're bringing
100,105,different energy attacks you know like uh people being hit with poles or stabbings and things like this it 's just
105,110,starting to rise up and then the summertime too usually around the summer you know people get hotter frustrated
110,115,and and things happen hey you all right bro oh he breathing we
115,120,'ll do well inness checks and they 'll be laying like that dying you 've seen just dead people of
120,125,often of course often my second year working here every other week I came
125,130,to work someone was OD in a tent somewhere or when we go around to do Wellness checks in the
130,135,morning wake people up we would have two or three people died and then when it got cold we had a couple
135,140,people die uh from freezing freezing yeah more people die of
140,145,hypothermia on the streets of Los Angeles than in New York cuz New York has the you know the right to
145,150,shelter so they 'll have shelter but here people do n't think about it so each 10 is a home
150,155,for one person or or sometimes two people or or a person in their dog can see tense
155,160,and tense and tense here on the sidewalks homes for the people guess it 's a bit more shelter than
160,165,just a tent yeah if it rains or something well for the rain they 're real resourceful though you see the tarps
