start_time,end_time,words
0,5,I 'm about to enter one of the world 's strangest places a country that does n't exist
5,10,honestly you could probably find bodies you could probably find ammunition this is transnistria and
10,15,you 've never heard of it before because it can not be found on any map transnistria has its own
15,20,government currency passport and even their own military on the surface it might seem like any
20,25,other country but inside these mysterious borders citizens wave flags from their communist paths
25,30,and strict military checkpoints can be found all over so what is it really like to live in a country that
30,35,the rest of the world thinks is fake and who exactly are the people who call this place home
35,40,come with me as I explore transnistria where less than 500 tourist
40,45,visit a year getting to transnistria is n't so easy
45,50,first we have to fly to mdova Europe 's poorest and least visited country so I 'm traveling with my wife
50,55,Deana and her mom Sheila and her mom Deana and her mom Sheila and her mom does not know where we 're going we 're literally at
55,60,the airport are you excited yeah where are we going I
60,65,just sow and she 's the kind of type that just goes with the flow and I know she 's going to have a good time but
65,70,she literally does n't know where we 're about to board the flight to where do you think we 're
75,80,going as soon as we arrive I start to take in the unusual Vibe of the capital
80,85,city It 's a beautiful morning in Kish now mova I 'm heading out to meet my guide Tim who 's
85,90,actually an american guy that 's been living in transnistria for 17 years and together we 're going to be heading
90,95,in to learn all about this Place
95,100,traveling from mdova into transnistria is no joke this is n't your typical border crossing
100,105,one wrong move and things could get messy checkpoint checkpoint can I shoot now of course but
105,110,just like that we 're in and I 'm starting to notice small differences between this land and where we just came from
110,115,it 's just fun to look out the window here you just see that you do n't usually see
115,120,infrastructure from the Soviet unions there they did n't do anything with it and if somebody 's not taking care of it it 's collapsing
120,125,driving on these roads feels like taking a time machine back to the Soviet Union before it dissolved
125,130,into the modern Russia we know today here the shadow of war never fully faded especially
130,135,underground here we have a whole network of caves that goes on for 130 km just non -
135,140,stop it 's not even mapped by the way we 've had cavers come here from
140,145,Australia they got lost 130 km that 's like 60 70 miles or something yeah you
145,150,can see uh the old marks on the walls this is from the mining blocks that built the
150,155,city of Odessa there 's such this network it 's built so deep underground that during World War
155,160,II it was great bunkers and then again with the civil war with malova
160,165,between pinova and uh malova it was also used for bunkers how deep have you
165,170,been to this we do n't go too deep because you get back too far it 's it 's pitch
170,175,black honestly you could probably find bodies you could probably find ammunition you could probably find
175,180,there might be an old tank back there 100 km back who knows it 's so bizarre to see things like this
180,185,here like just existing and there 's nobody around it honestly makes me want to walk through it and see how far I can go
185,190,so this one has a star this was carved by uh Soviet soldiers in World War II and this
190,195,is the Soviet star that 's not the original paint there 's some bikers from terespol that come out
195,200,here and paint it every year but inside this particular cave we brought you here
200,205,because the names of the World War II soldiers are carved on the wall along with the
205,210,date there 's a good hangout spot for kids there 's seashells this um
210,215,actually had million million years and it 's holy crap
215,220,part of s sea yeah me back for sure there were lights it 's cold in here
220,225,these old rusted things these carried uh electricity uh uh
225,230,Communications cables even water going all the way back so the
230,235,soldiers who were uh carrying ammunition and had jeeps and tanks had
235,240,electricity Communications this is so freaky man we 've only stepped just
240,245,inside was there a lot of like combat here in World War II Oh yeah this is the front lines
245,250,of what they called the kitchen Al Yash offensive and it was the biggest battle after
250,255,Stalingrad but oh c but in in Western schools you do n't really learn about no not at all before we
255,260,explore any further let 's get our facts straight what is transnistria and why is it
260,265,considered a fake country during World War II the area became a Battleground under Nazi occupation where
265,270,thousands of Jews and Romani people were killed in concentration camps then when the Soviet Union
270,275,collapse in 1991 mdova became its own independent country but transnistria home to
275,280,many Russian speakers wanted no part of it they declared independence although no one not even
280,285,Russia recognizes them as a Sovereign Nation about a year later things escalated into a
285,290,brutal war between mova and transnistrian forces backed by Russian troops the conflict ended with a
290,295,ceasefire but Russian soldiers have remained here ever since we 've made it somewhere on the
295,300,outskirts of taspo to a guy 's house actually Tim 's friend he 's got a collection of weapons we 've
300,305,been told dude these buildings to me are so bizarre it looks like they just stick it with like gum in the
305,310,middle yeah whatever material that is throw it
310,315,together and like there it
320,325,is very
325,330,cool sounds very very communist hearing this old record play communist song from
330,335,Soviet times send shivers down my spine but nothing compares to the guns he 's
335,340,about to show
340,345,right yeah he found this in kid
345,350,can this Village a monaster yeah you found it there does n't work no
350,355,it 's not illegal if be work
355,360,wow good yeah so you can instead
360,365,of multiple ways to die please do n't do
365,370,that do you put close to your body when you shoot cuz the you want to put it on
370,375,your shoulder under my shoulder no no like him ah okay yeah so your
375,380,shoulder takes the uh Reverb of a
380,385,okay it 's pretty heavy
385,390,it 's like 20 l oh do you think people die with that
390,395,sword yeah yes I 'm sure they did it sword yeah yes I 'm sure they did it would n't take much to die with you look cute
395,400,with that helmet on there 's a schwas inside of it oh let really
400,405,this is actually an mg34 machine gun from the Germans in World War II it 's
405,410,heavy well Arnold Schwarzenegger and Predator would
410,415,this dude that 's crazy so trania
415,420,and so is Bulgaria 17 16 yeah oh wow that 's a
420,425,beautiful hand yeah this is over 100 years old and we have old Soviet
425,430,uniforms too socialist oslavia 17 18
430,435,years what is this one oh captain of
435,440,Yugoslavia could actually be a fashion yeah it really could I swear this room packed with all these
440,445,Collectibles holds so much value I 've never seen anything like it before in my life our journey continues to
445,450,explore some monuments in this unrecognized country online it says there 's like a half a million people on nria
450,455,but it 's like it 's not true they all left no uh it 's not that they all left the the families
455,460,are still here but usually at least one person from each family works works outside of trans so
460,465,"what what is the population I would say 300,000 this is"
465,470,a World War II Memorial and what you 'll find interesting about all the villages here is this was the front lines of
470,475,the kitchen alash offensive and all these names are people who died in World War II from
475,480,this Village interesting statue cuz he 's holding a pepar machine gun which is the
480,485,machine gun that was held up over the re tag in Germany at the end of World War II not only is
485,490,there a World War II monument here but there is a monument to the civil war with
490,495,malova because there was a missile strike here and this missile unfortunately killed all these
495,500,kids uh you can see they 're no older than 18 or 19 this is a manager of
500,505,the old Soviet theater and he 's going to take us in
505,510,cool we got a lot of keys there
520,525,okay whoa this is cool man
525,530,welcome to Soviet Union in
530,535,1950 we just entered into a Soviet theater that 's literally
535,540,been untouched for decades and this is exactly how it was during Soviet times you can even see
540,545,the smell in here smells like the Soviet Union the speakers the chairs the
545,550,ceilings in here is an old film movie room where nothing has changed since 1940 W
550,555,so yeah you can see it 's inside they have these poster
555,560,of sun movies all machines they have the old real movies here from
560,565,the Soviet Union exactly nothing 's changed it 's all here in good condition yeah should be
565,570,in a museum these are super valuable to someone very rarely have I been to a place that 's
570,575,completely Frozen in time it 's really the only place left in the world that you really feel like you 're in the
575,580,Soviet Union when you 're traveling here because all the other former Soviet countries like usbekistan Armenia
580,585,Georgia they 've moved on they 've developed a lot and they 've become a lot more modern and different with new
585,590,governments and new systems in place but here in transnistria it 's literally like you 're in the Soviet
590,595,Union as a traveler that 's cool as someone who 's interested in history and how the world works and the
595,600,influence that the Soviet Union had on the world it 's fascinating so this bank
600,605,here you only have a local card yeah and it 's not on the Swift Code system so you ca n't
605,610,use it anywhere outside of trans anista so ethnically they 're a mix of movian
610,615,ukrainians Romanians and Russians if you have the family heritage you are eligible for
615,620,all these passports oh wow some people I know people who have five passports really yeah
620,625,okay so we 're going to an old Soviet buffet and it 's just as it was in the Soviet
625,630,Union grandmothers make all the food they put it out in buffet style and you just take what you want want and it
630,635,'s very cheap and healthy perfect are you hungry
635,640,cow tasty oh my God see this is all
640,645,local people this is so
645,650,wild I actually met tourist here they 're from lvia you guys
650,655,enjoying yeah we are enjoying this because this is actually part of our past we lived this but now
655,660,we are happy that we are out of this and we are happy that we are out of this and part of the western world
660,665,thank God going through the buffet here which feels like Russian Grandma serving me food thank you
665,670,it 's $ 3 a meal including the water now this is a meal we got for
670,675,soup sour cream chicken cabbage
675,680,eggplant that up Yummy Yummy in the light bulb here they have the
680,685,mascot from the 1980 Olympics which was in Russia what do you think about
685,690,the cafe
690,695,check out how crazy the money Works in transnistria so these are the Bills they 're actually the smallest bills in the
695,700,world they 're tiny I have small hands there 's denominations of 25 rubles yes they 're called rubles like
700,705,Russian rubles but they 're completely worthless outside of transnistria and then you have these
705,710,plastic coins literally it 's the only place in the world where you can find plastic coins here 's one
710,715,Ruble it 's a circle this is three rubles it 's a square so I guess if you 're blind you can feel the
715,720,edges of it and realize the denomination but yes they are completely
720,725,so freaking weird like much of the region transnistrian people follow
725,730,Eastern Orthodox Christianity which means Di and her mother have to cover up now that we 're about to visit a
730,735,church wow these are beautiful churches here incredible this was originally a
735,740,mosque because the Ottoman Empire controlled this region and a Katarina the great sent her
740,745,Army from Russia to take over this area and they did and now it 's a Russian Orthodox
745,750,I
750,755,'ve been in so many churches in my life especially all over Eastern Europe this one 's so
755,760,different the way everything just feels like it 's very raw and natural and you got Jesus lit
760,765,up here in the sunlight and in this box which is from Jerusalem they believe that this is
765,770,the original cross that Jesus died on and something you 'll notice that tells
770,775,you about how open and free the culture is here if this was a gothic church in Germany
775,780,there would be security everywhere and this would be in a box with cameras on it there 's no security
780,785,yeah nothing no one 's going to take it either no one 's it 's really rustic and
785,790,colorful in here cool Manda this is actually the largest Monastery in
790,795,all of mova considering that internationally we are considered to be in mdova right now it 's so cool
795,800,and reassuring to just know that life is normal here and beautiful and we see things
800,805,like this it 's really amazing so this is very interesting here in trans anista because this is
805,810,the largest hammer and sickle left in the entire region this is the entry to the old the
810,815,Soviet Factory region there was lots of factories that shipped Goods back to Moscow and
815,820,it 's a what does the symbol mean the symbol of the Workers Party communism
820,825,right hold on is making friends what 's your name what 's your name my
825,830,name is and Dasha Dasha oh how 's life life is good
830,835,yes how 's Thea very nice are you
835,840,finished okay bye - bye Paka you try in class let
840,845,'s try it class means drink yeah it 's a zero
845,850,alcohol okay M yeah
850,855,it 's like you can say it 's tea before it becomes tea it 's like
855,860,fermented tea it tastes like beer but not beer yeah like a MTI
860,865,be MTI fake beer there 's like a lot of young people here I imagine that they would all
865,870,want to leave it depends if they have an income source from outside of
870,875,here they live very well it 's a paradise land here it 's a paradise land it 's so cheap if you can
875,880,find a way to make money yeah I 'm digging it so far it 's just like a normal place it 's so
880,885,peaceful that 's one of the first things people say is how peaceful it is I think from watching the Western news
885,890,too much they expect some kind of marching in the street with people with the Stalin tattooed on
890,895,their forehead or something and it 's totally normal calm peaceful yeah it 's totally peaceful
895,900,which is cool how are you nice to meet you I I like your hair
900,905,class he 's like yeah I know I 'm cool I 'm definitely feeling there 's like this hipster Vibe going on with these kids
905,910,with the teenagers the teenagers we saw girl with pink hair like chains baggy
910,915,pants it 's a growing movement but they 're not exactly the same because they 're
915,920,there 's no drug culture here so it 's just the look here right yeah
920,925,Selena goz on the background de is pointing out all the americanisms here it was a Steve Jobs
925,930,poster got Selena Gomez that 's about it not much more American
930,935,things going on giant heads of Lenin are everywhere here and this one 's massive
935,940,there a big head it 's huge it 's one of the biggest ones in the whole region after the fall of the
940,945,Soviet Union a lot of the places tore down all the linen heads but all of ours are intact it
945,950,'s just the infrastructure is just like in the Soviet Union but that begs the question who
950,955,runs transnistria hey guys I just quickly popped into my hotel to tell you about the sponsor of this
955,960,video headspace if you 've never heard of the app it 's been my favorite way to medit date for The Last
960,965,5 Years and I was so happy when they reached out because it 's a great product that I actually use you guys
965,970,probably know that I 'm on the road most days of the year and due to my intense travels I 've
970,975,developed a lot of stress and anxiety holy and that 's why I started using headp
975,980,space every morning for 5 to 7 minutes I open up the app and meditate to clear my mind I
980,985,find the refresh meditations to be the most helpful because it allows me to start each day with unclouded
985,990,thoughts and a calm mindset and trust me when I tell you that it 's wildly impacted full
990,995,especially when I 'm on a crazy travel schedule like I 've been on the last 2 months across
995,1000,12 countries every morning in my hotel room I start the day fresh and therefore I can make
1000,1005,better videos and be more productive just 10 days of headspace is proven to decrease
1005,1010,stress and increase happiness that was so cool man and by scanning this QR code or
1010,1015,clicking the link in the description down below you can try it out completely for free for 60 days
1015,1020,conquered it check it out and see how headspace might be helpful for you all right now let 's hit
1020,1025,the streets of transnistria we have our own Parliament and we have our own
1025,1030,President we have our own police force we have our own Army we have our own border guards but we
1030,1035,are Monopoly State there 's a mega Corporation Called Sheriff that anything large they
1035,1040,own it you know they 're benevolent they 're not hurting anyone they bring a lot of goods and services here they 're the
1040,1045,largest employer of the place there 's one man that owns Sheriff well it 's more like a conglomerate but
1045,1050,um but there 's a guy and no one knows where he is he owns his own Island somewh are there protests
1050,1055,are there people like we do n't we do n't like this no they do n't care um they have their opinions
1055,1060,but they 're not strict about this they do n't they 're not going to feel insulted if you have a different opinion and
1060,1065,they 're pretty much apathetic unlike Americans yeah here they 're very apathetic about politics because they
1065,1070,realize they 're the ones that are in control of their lives not government transnistria is so confusing that I 'm
1070,1075,still trying to dig deeper about what Tim just told me what exactly is Sheriff well in simple terms
1075,1080,it 's the biggest company in transnistria started in 1993 by two cops and it runs
1080,1085,almost everything supermarkets gas stations a mobile network TV channels and even a
1085,1090,soccer team it 's basically a monopoly that has deep ties to the government making it hugely
1090,1095,influential for many sheriff is the ultimate symbol of corruption and control shaping nearly every part of
1095,1100,life in transnistria see the supermarket here is called Sheriff a
1100,1105,Sheriff yeah oh my
1105,1110,godom said we 're in the sheriff grocery store and the way that they all dressed with like the local
1110,1115,outfit that looks like Super Mario Brothers just got this ice cold
1115,1120,bottle of vodka for .30 cheapest vodka in the world it
1120,1125,'s freezing
1125,1130,cold ice woo
1130,1135,yeah that 's strong that is
1135,1140,strong it 's Vodka it 's not water
1140,1145,we are now rolling up to a barge which is basically a large you guess you do
1145,1150,n't really call it a boat it 's a giant piece of Steel with pontoons underneath and and that 's how we 're getting across
1150,1155,yeah this dates back to World War II because in the old days they would have built pontoon bridges here and
1155,1160,tanks would have crossed it and actually on our River the nter there are old t34 still
1160,1165,on the bottom of the river so most of the border is the river but in this case it 's
1165,1170,not and so we can cross here without passports these are the guys who r run the barge so when
1170,1175,they 're not busy fish actually I do
1175,1180,more fish sometimes we get on here and they 're smashed on
1180,1185,yeah ah this is cool because this uh old
1185,1190,tree limb is the steering and breaking tree limb is the steering and breaking mechanism for the barge they
1190,1195,carved it themselves that 's so cool yeah the movement 's caused by the inertia of the river
1195,1200,that 's steering but he 's steering and breaking with us yeah this gu this guy 's a
1200,1205,legend man
1205,1210,yeah we are now into UL we 've barged our
1210,1215,in p p across the barge I 'm left in p p across the barge I 'm left thinking in a place
1215,1220,like transnistria it 's easy to focus on war Soviet history and guys with big guns but there 's
1220,1225,another side to this story one that often goes unnoticed the vital role of the Babushka in Russian
1225,1230,Babushka means grandmother but it can refer to any old lady who is charming and hospitable I ca n't wait to
1230,1235,bring Diana and her mom to meet some of these ladies and see how they keep
1235,1240,their old traditions
1240,1245,alive how are you
1245,1250,thank you for having us here is she
1250,1255,making wine this
1255,1260,is amazing this is the toilet
1260,1265,situation here in the village here we go wow it 's actually better than I thought it
1265,1270,was going to be what do you think about transnistria it 's abundant inal crops how about the
1270,1275,people nice I just want to take a minute and appreciate how beautiful this Village is we 're
1275,1280,surrounded by grape trees plum trees apple trees corn they 're so rich in
1280,1285,natural resources and food all right we 're going to go hang out with the babushkas or the grandmothers as they
1285,1290,say in Russian and get their stories
1290,1295,walnuts yeah yeah Tak
1295,1300,walnuts okay I 'll take a walnut while I ask you some questions how do
1300,1305,you open it
1305,1310,strength time thank you BBA what was it like growing up here
1310,1315,when you were younger were there any struggles to living here in Soviet times real
1315,1320,communis we live it in the communes but we did n't see like communism
1320,1325,yeah the prices was very low like sausage cost two
1325,1330,rubles and 20 CET yeah like free free sausages for everyone it was B
1330,1335,time have you ever outside she
1335,1340,been all in Moscow and Minsk for all her life
1340,1345,fruits for just for selling she never sorry she never traveled there never so
1345,1350,she 's never left transnistria never what do you wish that you have in your life that you
1350,1355,do n't have right now I want just
1355,1360,health and the god to give me more some sometimes to leave and to help
1360,1365,kids there 's a lot of Wars happening really close to
1365,1370,transnistria is it something you think about does it affect your life
1370,1375,at all well she talking about like if some you know trainings and
1375,1380,he can hear this and of course she worrying about this what do
1380,1385,you think about the us only bad only
1385,1390,bad okay what 's the key to living a long happy healthy life
1390,1395,cuz you seem to be all of those
1395,1400,things all the kids like they coming at me visit me and we working
1400,1405,together and I happy what do you think about Trump
1405,1410,and Putin he 's a leader
1410,1415,and he 's a strong leader and he help people and
1415,1420,protect them about Trump well she can say nothing about because she said like he 's
1420,1425,in the United States and he doing business I
